,time[ms],cpu_load,cpu_scaling_freq
22,2200,,
23,2300,,
24,2400,,1708.0
25,2500,0.5833333333333334,1708.0
26,2600,0.8333333333333334,1708.0
27,2700,0.7272727272727273,1708.0
28,2800,0.8,1708.0
29,2900,0.8,1708.0
30,3000,0.75,1708.0
31,3100,,
32,3200,,1660.0
33,3300,0.7666666666666667,1708.0
34,3400,0.6666666666666666,1708.0
35,3500,0.7777777777777778,1708.0
36,3600,,
37,3700,,1708.0
38,3800,0.8,1708.0
39,3900,0.6923076923076923,1708.0
40,4000,0.8333333333333334,1708.0
41,4100,0.8,1708.0
42,4200,,
43,4300,,1708.0
44,4400,0.7142857142857143,1708.0
45,4500,0.5833333333333334,1708.0
46,4600,0.7692307692307693,1708.0
47,4700,,
48,4800,,1708.0
49,4900,0.8,1708.0
50,5000,0.75,1708.0
51,5100,0.9,1708.0
52,5200,0.75,1708.0
53,5300,0.5833333333333334,1708.0
54,5400,0.8181818181818182,1708.0
55,5500,0.7,1708.0
56,5600,0.5555555555555556,1708.0
57,5700,,
58,5800,,1708.0
59,5900,0.8461538461538461,1708.0
60,6000,0.8,1708.0
61,6100,0.8,1708.0
62,6200,0.7857142857142857,1708.0
63,6300,0.7777777777777778,1708.0
64,6400,0.7777777777777778,1708.0
65,6500,0.5,1708.0
66,6600,0.7,1708.0
67,6700,0.8,1708.0
68,6800,0.8,1708.0
69,6900,,
70,7000,,1708.0
71,7100,0.8,1708.0
72,7200,0.6923076923076923,1708.0
73,7300,0.8,1708.0
74,7400,,
75,7500,,1708.0
76,7600,0.8666666666666667,1708.0
77,7700,,
78,7800,,1708.0
79,7900,,
80,8000,,1708.0
0,0,,1708.0
1,100,0.8181818181818182,1708.0
2,200,0.5454545454545454,1708.0
3,300,,
4,400,,1708.0
5,500,0.9285714285714286,1708.0
6,600,0.7777777777777778,1708.0
7,700,0.9090909090909092,1708.0
8,800,0.8181818181818182,1708.0
9,900,0.8888888888888888,1708.0
10,1000,,
11,1100,,1708.0
12,1200,0.8571428571428571,1708.0
13,1300,0.8461538461538461,1708.0
14,1400,0.6666666666666666,1708.0
15,1500,,
16,1600,,1708.0
17,1700,0.8965517241379308,1708.0
18,1800,,
19,1900,,1708.0
20,2000,0.8181818181818182,1708.0
21,2100,,
22,2200,,1708.0
23,2300,0.7,1708.0
24,2400,0.8,1708.0
25,2500,0.9090909090909092,1708.0
26,2600,0.7,1708.0
27,2700,0.75,1708.0
28,2800,0.6666666666666666,1708.0
29,2900,0.8888888888888888,1708.0
30,3000,0.9,1708.0
31,3100,,
32,3200,,1708.0
33,3300,0.5882352941176471,1708.0
34,3400,0.8181818181818182,1708.0
35,3500,0.75,1708.0
36,3600,0.8888888888888888,1708.0
37,3700,0.75,1708.0
38,3800,0.8333333333333334,1708.0
39,3900,0.8,1708.0
40,4000,,
41,4100,,1708.0
42,4200,0.8333333333333334,1708.0
43,4300,0.6,1708.0
44,4400,0.8,1708.0
45,4500,0.7,1612.0
46,4600,0.75,1708.0
47,4700,,
48,4800,,1708.0
49,4900,0.8461538461538461,1708.0
50,5000,0.9090909090909092,1708.0
51,5100,0.75,1708.0
52,5200,0.8333333333333334,1708.0
53,5300,0.8333333333333334,1708.0
54,5400,,
55,5500,,1708.0
56,5600,0.8,1708.0
57,5700,0.8181818181818182,1708.0
58,5800,0.9090909090909092,1708.0
59,5900,0.75,1708.0
60,6000,0.75,1708.0
61,6100,0.6666666666666666,1708.0
62,6200,0.6666666666666666,1708.0
63,6300,,
64,6400,,1708.0
65,6500,0.8333333333333334,1708.0
66,6600,0.7692307692307693,1708.0
67,6700,0.7,1708.0
68,6800,0.8181818181818182,1708.0
69,6900,,
70,7000,,1708.0
71,7100,0.7058823529411765,1708.0
72,7200,0.7777777777777778,1708.0
73,7300,0.7,1708.0
74,7400,0.7142857142857143,1708.0
75,7500,0.8181818181818182,1708.0
76,7600,,
77,7700,,1708.0
78,7800,0.8,1708.0
79,7900,0.9166666666666666,1708.0
80,8000,0.7272727272727273,1708.0
0,0,,1708.0
1,100,0.75,1708.0
2,200,,
3,300,,1708.0
4,400,0.9333333333333332,1708.0
5,500,1.0,1708.0
6,600,,
7,700,,1708.0
8,800,0.75,1708.0
9,900,,
10,1000,,1708.0
11,1100,0.8333333333333334,1708.0
12,1200,0.9,1708.0
13,1300,0.6,1708.0
14,1400,,
15,1500,,1708.0
16,1600,0.7272727272727273,1708.0
17,1700,0.7777777777777778,1516.0
18,1800,0.9090909090909092,1708.0
19,1900,,
20,2000,,1708.0
21,2100,0.5714285714285714,1708.0
22,2200,0.7272727272727273,1708.0
23,2300,0.6428571428571429,1708.0
24,2400,0.8,1708.0
25,2500,,
26,2600,,1708.0
27,2700,0.75,1708.0
28,2800,0.9,1708.0
29,2900,,
30,3000,,1708.0
31,3100,0.5263157894736842,1708.0
32,3200,0.7142857142857143,1708.0
33,3300,0.9090909090909092,1708.0
34,3400,0.7,1708.0
35,3500,,
36,3600,,1708.0
37,3700,0.7272727272727273,1708.0
38,3800,0.7,1708.0
39,3900,0.6666666666666666,1708.0
40,4000,,
41,4100,,1708.0
42,4200,0.4736842105263158,1708.0
43,4300,0.9,1708.0
44,4400,0.8,1708.0
45,4500,0.6363636363636364,1708.0
46,4600,0.6363636363636364,1708.0
47,4700,0.9,1708.0
48,4800,,
49,4900,,1708.0
50,5000,0.7857142857142857,1708.0
51,5100,0.5454545454545454,1708.0
52,5200,,
53,5300,,1708.0
54,5400,0.7272727272727273,1708.0
55,5500,0.9166666666666666,1708.0
56,5600,0.5454545454545454,1708.0
57,5700,0.7,1708.0
58,5800,0.375,1708.0
59,5900,0.8181818181818182,1708.0
60,6000,0.75,1708.0
61,6100,,
62,6200,,1708.0
63,6300,0.4666666666666667,1708.0
64,6400,0.8,1708.0
65,6500,0.8333333333333334,1708.0
66,6600,0.8333333333333334,1708.0
67,6700,0.8571428571428571,1708.0
68,6800,,
69,6900,,1708.0
70,7000,0.9166666666666666,1708.0
71,7100,0.6666666666666666,1708.0
72,7200,,
73,7300,,1708.0
74,7400,0.8181818181818182,1708.0
75,7500,0.7777777777777778,1708.0
76,7600,0.7692307692307693,1708.0
77,7700,0.7692307692307693,1708.0
78,7800,0.9,1708.0
79,7900,0.75,1708.0
80,8000,0.8888888888888888,1708.0
0,0,,1708.0
1,100,,
2,200,,1708.0
3,300,0.7692307692307693,1708.0
4,400,0.8,1708.0
5,500,0.9,1708.0
6,600,1.0,1708.0
7,700,,
8,800,,1708.0
9,900,0.9,1708.0
10,1000,0.7777777777777778,1708.0
11,1100,0.8888888888888888,1708.0
12,1200,0.5454545454545454,1708.0
13,1300,0.7272727272727273,1708.0
14,1400,0.8,1708.0
15,1500,0.8181818181818182,1708.0
16,1600,0.6363636363636364,1708.0
17,1700,,
18,1800,,
19,1900,,1708.0
20,2000,0.9166666666666666,1708.0
21,2100,0.6363636363636364,1708.0
22,2200,0.6153846153846154,1708.0
23,2300,0.625,1708.0
24,2400,0.6428571428571429,1708.0
25,2500,0.8888888888888888,1708.0
26,2600,0.7777777777777778,1708.0
27,2700,,
28,2800,,1708.0
29,2900,0.7058823529411765,1708.0
30,3000,0.5454545454545454,1516.0
31,3100,0.9,1708.0
32,3200,0.6363636363636364,1612.0
33,3300,,
34,3400,,1708.0
35,3500,0.75,1708.0
36,3600,0.8,1708.0
37,3700,0.8666666666666667,1708.0
38,3800,,
39,3900,,
40,4000,,1708.0
41,4100,0.5454545454545454,1708.0
42,4200,0.6923076923076923,1708.0
43,4300,0.9,1708.0
44,4400,0.8461538461538461,1708.0
45,4500,0.8,1708.0
46,4600,0.8,1708.0
47,4700,0.7,1708.0
48,4800,0.8,1708.0
49,4900,0.75,1708.0
50,5000,,
51,5100,,1708.0
52,5200,0.7692307692307693,1708.0
53,5300,0.7777777777777778,1708.0
54,5400,0.8461538461538461,1708.0
55,5500,0.6363636363636364,1708.0
56,5600,0.75,1708.0
57,5700,,
58,5800,,1708.0
59,5900,0.6923076923076923,1708.0
60,6000,0.6428571428571429,1708.0
61,6100,0.9166666666666666,1708.0
62,6200,0.6363636363636364,1708.0
63,6300,1.0,1708.0
64,6400,0.7777777777777778,1708.0
65,6500,0.6153846153846154,1708.0
66,6600,,
67,6700,,1708.0
68,6800,0.8,1708.0
69,6900,0.8125,1708.0
70,7000,0.5384615384615384,1708.0
71,7100,0.75,1708.0
72,7200,,
73,7300,,1708.0
74,7400,0.8333333333333334,1708.0
75,7500,0.8666666666666667,1708.0
76,7600,,
77,7700,,1708.0
78,7800,0.7692307692307693,1708.0
79,7900,0.7272727272727273,1708.0
80,8000,,
81,8100,,1708.0
0,0,,1708.0
1,100,,
2,200,,1708.0
3,300,0.7692307692307693,1708.0
4,400,,
5,500,,1708.0
6,600,1.0,1708.0
7,700,0.9090909090909092,1708.0
8,800,0.9090909090909092,1612.0
9,900,0.9090909090909092,1708.0
10,1000,0.8,1708.0
11,1100,0.8888888888888888,1708.0
12,1200,0.8,1708.0
13,1300,0.7692307692307693,1708.0
14,1400,,
15,1500,,1708.0
16,1600,0.8461538461538461,1708.0
17,1700,0.9,1708.0
18,1800,0.8571428571428571,1708.0
19,1900,,
20,2000,,1708.0
21,2100,0.75,1708.0
22,2200,0.8181818181818182,1708.0
23,2300,0.9090909090909092,1708.0
24,2400,0.6,1708.0
25,2500,0.7272727272727273,1708.0
26,2600,,
27,2700,,1708.0
28,2800,0.75,1708.0
29,2900,0.8333333333333334,1708.0
30,3000,1.0,1708.0
31,3100,0.7272727272727273,1708.0
32,3200,0.8181818181818182,1708.0
33,3300,0.7857142857142857,1708.0
34,3400,,
35,3500,,1708.0
36,3600,0.8333333333333334,1708.0
37,3700,0.8888888888888888,1708.0
38,3800,,
39,3900,,
40,4000,,
41,4100,,
42,4200,,
43,4300,,1708.0
44,4400,,
45,4500,,1708.0
46,4600,0.6923076923076923,1708.0
47,4700,0.7142857142857143,1708.0
48,4800,0.8181818181818182,1708.0
49,4900,0.8181818181818182,1708.0
50,5000,,
51,5100,,1708.0
52,5200,0.8461538461538461,1612.0
53,5300,0.8,1708.0
54,5400,0.7777777777777778,1708.0
55,5500,0.8,1708.0
56,5600,0.8888888888888888,1708.0
57,5700,0.8181818181818182,1708.0
58,5800,0.9230769230769232,1708.0
59,5900,0.4545454545454545,1708.0
60,6000,0.8888888888888888,1708.0
61,6100,,
62,6200,,1708.0
63,6300,0.6923076923076923,1708.0
64,6400,0.7222222222222222,1708.0
65,6500,0.8,1708.0
66,6600,0.8181818181818182,1708.0
67,6700,0.8,1708.0
68,6800,0.8,1708.0
69,6900,0.8181818181818182,1708.0
70,7000,0.7,1708.0
71,7100,0.7777777777777778,1708.0
72,7200,0.8,1708.0
73,7300,,
74,7400,,1708.0
75,7500,0.4705882352941176,1708.0
76,7600,0.7777777777777778,1708.0
77,7700,0.8,1708.0
78,7800,0.6923076923076923,1708.0
79,7900,,
80,8000,,1708.0
0,0,,1708.0
1,100,,
2,200,,1708.0
3,300,0.5882352941176471,1708.0
4,400,,
5,500,,1708.0
6,600,0.9375,1708.0
7,700,0.8181818181818182,1708.0
8,800,0.8333333333333334,1708.0
9,900,0.75,1708.0
10,1000,0.9,1708.0
11,1100,0.8181818181818182,1708.0
12,1200,,
13,1300,,1708.0
14,1400,0.5625,1708.0
15,1500,0.9,1708.0
16,1600,0.8888888888888888,1708.0
17,1700,0.8,1708.0
18,1800,0.75,1708.0
19,1900,0.6363636363636364,1708.0
20,2000,0.9,1708.0
21,2100,0.875,1708.0
22,2200,0.6666666666666666,1708.0
23,2300,,
24,2400,,1708.0
25,2500,0.9090909090909092,1708.0
26,2600,0.9,1708.0
27,2700,0.7272727272727273,1708.0
28,2800,0.8181818181818182,1708.0
29,2900,1.0,1708.0
30,3000,0.9090909090909092,1708.0
31,3100,0.8,1708.0
32,3200,0.75,1708.0
33,3300,,
34,3400,,1708.0
35,3500,0.5,1708.0
36,3600,0.8333333333333334,1708.0
37,3700,0.8888888888888888,1708.0
38,3800,0.9166666666666666,1708.0
39,3900,0.8,1708.0
40,4000,,
41,4100,,1708.0
42,4200,0.8,1708.0
43,4300,0.9,1708.0
44,4400,0.8333333333333334,1708.0
45,4500,0.75,1708.0
46,4600,0.7272727272727273,1708.0
47,4700,0.7,1708.0
48,4800,0.7857142857142857,1708.0
49,4900,0.7777777777777778,1708.0
50,5000,,
51,5100,,1708.0
52,5200,0.8181818181818182,1708.0
53,5300,0.75,1708.0
54,5400,0.6923076923076923,1708.0
55,5500,,
56,5600,,1708.0
57,5700,0.9090909090909092,1708.0
58,5800,0.75,1708.0
59,5900,0.6,1708.0
60,6000,0.7272727272727273,1708.0
61,6100,0.7272727272727273,1708.0
62,6200,0.9090909090909092,1612.0
63,6300,0.8,1708.0
64,6400,,
65,6500,,1708.0
66,6600,0.3684210526315789,1708.0
67,6700,,
68,6800,,1708.0
69,6900,0.7,1708.0
70,7000,0.9166666666666666,1708.0
71,7100,0.6428571428571429,1708.0
72,7200,0.8181818181818182,1708.0
73,7300,0.875,1708.0
74,7400,0.8,1209.0
75,7500,0.7272727272727273,1708.0
76,7600,,
77,7700,,1708.0
78,7800,0.7692307692307693,1708.0
79,7900,0.875,1708.0
80,8000,0.6666666666666666,1708.0
81,8100,0.9166666666666666,1708.0
0,0,,1708.0
1,100,0.9285714285714286,1708.0
2,200,0.75,1708.0
3,300,,
4,400,,1708.0
5,500,0.9285714285714286,1708.0
6,600,0.9230769230769232,1708.0
7,700,,
8,800,,1708.0
9,900,0.6875,1708.0
10,1000,0.8,1708.0
11,1100,0.8888888888888888,1708.0
12,1200,0.8,1708.0
13,1300,0.875,1708.0
14,1400,0.75,1708.0
15,1500,0.75,1708.0
16,1600,,
17,1700,,1708.0
18,1800,0.75,1708.0
19,1900,0.7,1708.0
20,2000,0.8,1708.0
21,2100,0.7272727272727273,1708.0
22,2200,0.9090909090909092,1708.0
23,2300,0.9090909090909092,1708.0
24,2400,0.7777777777777778,1708.0
25,2500,,
26,2600,,1708.0
27,2700,,
28,2800,,1708.0
29,2900,0.9090909090909092,1708.0
30,3000,0.9166666666666666,1708.0
31,3100,0.8181818181818182,1708.0
32,3200,0.8181818181818182,1708.0
33,3300,,
34,3400,,1708.0
35,3500,0.6428571428571429,1708.0
36,3600,0.9,1708.0
37,3700,0.7777777777777778,1708.0
38,3800,0.75,1708.0
39,3900,0.6363636363636364,1708.0
40,4000,0.8181818181818182,1708.0
41,4100,0.8461538461538461,1708.0
42,4200,,
43,4300,,1708.0
44,4400,,
45,4500,,1708.0
46,4600,0.7692307692307693,1708.0
47,4700,0.9090909090909092,1708.0
48,4800,0.6666666666666666,1708.0
49,4900,0.75,1708.0
50,5000,0.8888888888888888,1708.0
51,5100,0.7,1708.0
52,5200,,
53,5300,,1708.0
54,5400,,
55,5500,,1708.0
56,5600,0.8461538461538461,1708.0
57,5700,0.7857142857142857,1708.0
58,5800,0.8888888888888888,1708.0
59,5900,0.8333333333333334,1708.0
60,6000,0.75,1708.0
61,6100,0.8888888888888888,1708.0
62,6200,0.7333333333333333,1708.0
63,6300,0.8,1708.0
64,6400,0.8,1708.0
65,6500,0.7,1708.0
66,6600,0.8,1708.0
67,6700,0.8181818181818182,1708.0
68,6800,,
69,6900,,1708.0
70,7000,0.7857142857142857,1708.0
71,7100,0.8333333333333334,1708.0
72,7200,0.75,1708.0
73,7300,0.875,1708.0
74,7400,0.875,1708.0
75,7500,0.7857142857142857,1708.0
76,7600,,
77,7700,,1708.0
78,7800,0.9230769230769232,1708.0
79,7900,0.7692307692307693,1708.0
80,8000,0.7,1708.0
0,0,,1708.0
1,100,1.0,1708.0
2,200,,
3,300,,1708.0
4,400,,
5,500,,1708.0
6,600,0.9,1708.0
7,700,0.9230769230769232,1708.0
8,800,0.8181818181818182,1708.0
9,900,,
10,1000,,1708.0
11,1100,0.7857142857142857,1708.0
12,1200,,
13,1300,,1708.0
14,1400,0.5,1708.0
15,1500,0.6666666666666666,1708.0
16,1600,0.9285714285714286,1708.0
17,1700,,
18,1800,,1708.0
19,1900,0.7142857142857143,1708.0
20,2000,0.8461538461538461,1708.0
21,2100,0.7272727272727273,1708.0
22,2200,,
23,2300,,1708.0
24,2400,0.4736842105263158,1708.0
25,2500,0.5,1708.0
26,2600,0.9090909090909092,1708.0
27,2700,,
28,2800,,1708.0
29,2900,0.9166666666666666,1708.0
30,3000,0.7692307692307693,1708.0
31,3100,0.75,1708.0
32,3200,0.7272727272727273,1708.0
33,3300,,
34,3400,,1708.0
35,3500,0.5294117647058824,1708.0
36,3600,,
37,3700,,1708.0
38,3800,0.8461538461538461,1708.0
39,3900,1.0,1708.0
40,4000,0.8888888888888888,1708.0
41,4100,0.75,1708.0
42,4200,0.9090909090909092,1708.0
43,4300,0.7777777777777778,1708.0
44,4400,,
45,4500,,1708.0
46,4600,,
47,4700,,1708.0
48,4800,0.8461538461538461,1708.0
49,4900,0.75,1708.0
50,5000,0.8181818181818182,1708.0
51,5100,0.7777777777777778,1708.0
52,5200,0.8181818181818182,1708.0
53,5300,0.8181818181818182,1708.0
54,5400,0.8333333333333334,1708.0
55,5500,0.75,1708.0
56,5600,0.8461538461538461,1708.0
57,5700,0.8181818181818182,1708.0
58,5800,,
59,5900,,1708.0
60,6000,0.6666666666666666,1708.0
61,6100,0.9,1708.0
62,6200,0.8181818181818182,1708.0
63,6300,0.7692307692307693,1708.0
64,6400,,
65,6500,,1708.0
66,6600,0.5625,1708.0
67,6700,0.8,1708.0
68,6800,0.8,1612.0
69,6900,0.8,1708.0
70,7000,0.9166666666666666,1708.0
71,7100,0.8,1708.0
72,7200,0.875,1708.0
73,7300,0.7272727272727273,1708.0
74,7400,0.7777777777777778,1612.0
75,7500,,
76,7600,,1708.0
77,7700,0.5,1708.0
78,7800,,
79,7900,,1708.0
80,8000,0.8461538461538461,1708.0
0,0,,1708.0
1,100,0.9285714285714286,1708.0
2,200,0.8,1708.0
3,300,0.7,1708.0
4,400,0.75,1708.0
5,500,,
6,600,,1708.0
7,700,0.8571428571428571,1708.0
8,800,0.9166666666666666,1708.0
9,900,0.9166666666666666,1708.0
10,1000,0.8,1708.0
11,1100,0.8,1708.0
12,1200,,
13,1300,,1708.0
14,1400,0.9166666666666666,1708.0
15,1500,,
16,1600,,1708.0
17,1700,0.5,1708.0
18,1800,0.9090909090909092,1708.0
19,1900,0.9,1708.0
20,2000,1.0,1708.0
21,2100,,
22,2200,,1708.0
23,2300,,
24,2400,,1708.0
25,2500,0.8461538461538461,1708.0
26,2600,,
27,2700,,1708.0
28,2800,0.55,1708.0
29,2900,0.75,1708.0
30,3000,0.8461538461538461,1708.0
31,3100,0.875,1708.0
32,3200,,
33,3300,,1708.0
34,3400,0.8461538461538461,1708.0
35,3500,0.75,1708.0
36,3600,,
37,3700,,1708.0
38,3800,,
39,3900,,1708.0
40,4000,0.6923076923076923,1708.0
41,4100,0.9,1708.0
42,4200,0.7272727272727273,1708.0
43,4300,0.8,1708.0
44,4400,0.9,1708.0
45,4500,0.8,1708.0
46,4600,0.8,1708.0
47,4700,0.7692307692307693,1708.0
48,4800,0.75,1708.0
49,4900,0.8,1708.0
50,5000,0.8888888888888888,1708.0
51,5100,,
52,5200,,1708.0
53,5300,0.6428571428571429,1708.0
54,5400,0.7272727272727273,1708.0
55,5500,0.9,1708.0
56,5600,0.6923076923076923,1708.0
57,5700,0.8461538461538461,1708.0
58,5800,0.8,1708.0
59,5900,,
60,6000,,1708.0
61,6100,0.75,1708.0
62,6200,0.6923076923076923,1708.0
63,6300,0.8888888888888888,1708.0
64,6400,0.8181818181818182,1708.0
65,6500,0.6,1708.0
66,6600,0.6666666666666666,1708.0
67,6700,0.6666666666666666,1708.0
68,6800,,
69,6900,,1708.0
70,7000,0.8333333333333334,1708.0
71,7100,0.9090909090909092,1708.0
72,7200,0.8461538461538461,1708.0
73,7300,0.7,1708.0
74,7400,0.8333333333333334,1708.0
75,7500,,
76,7600,,1708.0
77,7700,,
78,7800,,1708.0
79,7900,0.6923076923076923,1708.0
80,8000,0.75,1708.0
0,0,,1708.0
1,100,,
2,200,,1708.0
3,300,0.9230769230769232,1708.0
4,400,1.0,1708.0
5,500,0.9166666666666666,1708.0
6,600,,
7,700,,1708.0
8,800,0.8571428571428571,1708.0
9,900,0.8333333333333334,1708.0
10,1000,0.8888888888888888,1708.0
11,1100,0.9230769230769232,1708.0
12,1200,,
13,1300,,1708.0
14,1400,,
15,1500,,1708.0
16,1600,0.8461538461538461,1708.0
17,1700,0.8888888888888888,1708.0
18,1800,0.8571428571428571,1708.0
19,1900,0.7777777777777778,1708.0
20,2000,0.8,1708.0
21,2100,0.8333333333333334,1708.0
22,2200,0.9,1708.0
23,2300,0.7777777777777778,1708.0
24,2400,0.7272727272727273,1708.0
25,2500,,
26,2600,,1708.0
27,2700,0.75,1708.0
28,2800,0.8181818181818182,1708.0
29,2900,0.8,1708.0
30,3000,0.7,1708.0
31,3100,0.8333333333333334,1708.0
32,3200,0.7777777777777778,1708.0
33,3300,0.8571428571428571,1708.0
34,3400,0.7777777777777778,1708.0
35,3500,0.8181818181818182,1708.0
36,3600,,
37,3700,,1708.0
38,3800,0.8333333333333334,1708.0
39,3900,0.9090909090909092,1708.0
40,4000,0.5714285714285714,1708.0
41,4100,0.8461538461538461,1708.0
42,4200,,
43,4300,,1708.0
44,4400,0.9,1708.0
45,4500,0.7142857142857143,1708.0
46,4600,0.8888888888888888,1708.0
47,4700,0.8333333333333334,1708.0
48,4800,,
49,4900,,
50,5000,,
51,5100,,
52,5200,,
53,5300,,
54,5400,,
55,5500,,
56,5600,,
57,5700,,
58,5800,,
59,5900,,
60,6000,,
61,6100,,
62,6200,,
63,6300,,
64,6400,,
65,6500,,
66,6600,,
67,6700,,
68,6800,,
69,6900,,1516.0
70,7000,0.8461538461538461,1708.0
71,7100,,
72,7200,,1708.0
73,7300,0.75,1708.0
74,7400,,
75,7500,,1708.0
76,7600,0.7692307692307693,1708.0
77,7700,0.8181818181818182,1708.0
78,7800,0.8571428571428571,1708.0
79,7900,,
80,8000,,1708.0
0,0,,1708.0
1,100,1.0,1708.0
2,200,0.8,1708.0
3,300,0.5555555555555556,1708.0
4,400,0.8333333333333334,1708.0
5,500,0.9166666666666666,1708.0
6,600,,
7,700,,1708.0
8,800,0.7619047619047619,1708.0
9,900,0.625,1708.0
10,1000,0.9090909090909092,1708.0
11,1100,,
12,1200,,1708.0
13,1300,0.71875,1708.0
14,1400,0.75,1708.0
15,1500,,
16,1600,,1708.0
17,1700,0.75,1708.0
18,1800,,
19,1900,,1708.0
20,2000,0.8333333333333334,1708.0
21,2100,0.8181818181818182,1708.0
22,2200,0.6153846153846154,1612.0
23,2300,,
24,2400,,1708.0
25,2500,0.8,1708.0
26,2600,0.8181818181818182,1708.0
27,2700,,
28,2800,,1708.0
29,2900,0.5714285714285714,1708.0
30,3000,,
31,3100,,1708.0
32,3200,0.8181818181818182,1708.0
33,3300,0.8888888888888888,1708.0
34,3400,0.8181818181818182,1708.0
35,3500,0.8,1708.0
36,3600,0.8461538461538461,1708.0
37,3700,0.75,1708.0
38,3800,,
39,3900,,1708.0
40,4000,0.6428571428571429,1708.0
41,4100,0.75,1708.0
42,4200,0.8,1708.0
43,4300,0.7692307692307693,1708.0
44,4400,,
45,4500,,1708.0
46,4600,0.8461538461538461,1708.0
47,4700,0.8,1708.0
48,4800,0.7777777777777778,1708.0
49,4900,0.8181818181818182,1708.0
50,5000,0.7272727272727273,1708.0
51,5100,0.8571428571428571,1708.0
52,5200,0.5833333333333334,1708.0
53,5300,,
54,5400,,1708.0
55,5500,0.8181818181818182,1708.0
56,5600,0.9,1708.0
57,5700,0.7272727272727273,1708.0
58,5800,0.8,1708.0
59,5900,0.6363636363636364,1708.0
60,6000,,
61,6100,,1708.0
62,6200,0.8333333333333334,1708.0
63,6300,0.7777777777777778,1708.0
64,6400,0.9,1708.0
65,6500,0.7272727272727273,1708.0
66,6600,0.8888888888888888,1708.0
67,6700,0.8181818181818182,1708.0
68,6800,0.8461538461538461,1708.0
69,6900,,
70,7000,,
71,7100,,1708.0
72,7200,0.5217391304347826,1708.0
73,7300,0.7692307692307693,1708.0
74,7400,0.8181818181818182,1708.0
75,7500,0.9090909090909092,1708.0
76,7600,0.9,1708.0
77,7700,0.7272727272727273,1708.0
78,7800,0.7692307692307693,1708.0
79,7900,0.5,1708.0
0,0,,1708.0
1,100,,
2,200,,1708.0
3,300,1.0,1708.0
4,400,,
5,500,,1708.0
6,600,0.875,1708.0
7,700,0.8,1708.0
8,800,0.9166666666666666,1708.0
9,900,0.7692307692307693,1708.0
10,1000,0.9,1708.0
11,1100,,
12,1200,,1708.0
13,1300,0.8928571428571429,1708.0
14,1400,0.8,1708.0
15,1500,0.8888888888888888,1708.0
16,1600,,
17,1700,,1708.0
18,1800,0.7142857142857143,1708.0
19,1900,0.7,1708.0
20,2000,0.6666666666666666,1708.0
21,2100,0.8888888888888888,1708.0
22,2200,0.8,1708.0
23,2300,0.9,1708.0
24,2400,0.8333333333333334,1708.0
25,2500,0.8181818181818182,1708.0
26,2600,0.8,1708.0
27,2700,0.8888888888888888,1708.0
28,2800,0.75,1708.0
29,2900,0.8333333333333334,1708.0
30,3000,0.8,1516.0
31,3100,,
32,3200,,1708.0
33,3300,0.7857142857142857,1708.0
34,3400,0.8333333333333334,1708.0
35,3500,0.8461538461538461,1708.0
36,3600,,
37,3700,,1708.0
38,3800,0.7692307692307693,1708.0
39,3900,0.625,1708.0
40,4000,1.0,1708.0
41,4100,,
42,4200,,1708.0
43,4300,0.8,1708.0
44,4400,0.8888888888888888,1708.0
45,4500,0.9,1708.0
46,4600,0.9090909090909092,1708.0
47,4700,0.8181818181818182,1708.0
48,4800,0.7272727272727273,1708.0
49,4900,0.9,1708.0
50,5000,0.8,1708.0
51,5100,0.8461538461538461,1708.0
52,5200,0.9,1708.0
53,5300,,
54,5400,,1708.0
55,5500,0.8333333333333334,1708.0
56,5600,,
57,5700,,
58,5800,,
59,5900,,
60,6000,,
61,6100,,
62,6200,,
63,6300,,
64,6400,,
65,6500,,
66,6600,,
67,6700,,
68,6800,,
69,6900,,
70,7000,,
71,7100,,
72,7200,,
73,7300,,
74,7400,,
75,7500,,
76,7600,,
77,7700,,
78,7800,,
79,7900,,
80,8000,,
81,8100,,
82,8200,,
83,8300,,
84,8400,,
85,8500,,
86,8600,,
87,8700,,
88,8800,,
89,8900,,
90,9000,,
91,9100,,1708.0
92,9200,0.9230769230769232,1708.0
0,0,,1708.0
1,100,0.9285714285714286,1708.0
2,200,0.9230769230769232,1708.0
3,300,0.8181818181818182,1708.0
4,400,,
5,500,,1708.0
6,600,0.8461538461538461,1708.0
7,700,0.7272727272727273,1708.0
8,800,0.9,1708.0
9,900,0.8,1708.0
10,1000,0.75,1708.0
11,1100,0.8461538461538461,1708.0
12,1200,0.8,1708.0
13,1300,0.6666666666666666,1708.0
14,1400,0.8181818181818182,1708.0
15,1500,0.8,1708.0
16,1600,0.9166666666666666,1708.0
17,1700,0.625,1708.0
18,1800,,
19,1900,,1708.0
20,2000,0.7142857142857143,1708.0
21,2100,0.8333333333333334,1708.0
22,2200,0.8,1708.0
23,2300,,
24,2400,,1708.0
25,2500,0.9166666666666666,1708.0
26,2600,0.8571428571428571,1708.0
27,2700,0.75,1708.0
28,2800,0.7777777777777778,1708.0
29,2900,0.8181818181818182,1708.0
30,3000,0.8461538461538461,1708.0
31,3100,0.8,1708.0
32,3200,,
33,3300,,1708.0
34,3400,0.8666666666666667,1708.0
35,3500,0.9090909090909092,1708.0
36,3600,,
37,3700,,1708.0
38,3800,0.7692307692307693,1708.0
39,3900,0.9090909090909092,1708.0
40,4000,0.8333333333333334,1708.0
41,4100,0.75,1708.0
