,time[ms],cpu_load,cpu_scaling_freq,cpu,sitename
53,5300,0.0,1363.0,7,linkedin
54,5400,0.1,1747.0,7,linkedin
55,5500,0.25,1996.0,7,linkedin
56,5600,0.0,979.0,7,linkedin
57,5700,0.3333333333333333,1843.0,7,linkedin
58,5800,0.3636363636363637,1996.0,7,linkedin
59,5900,,,7,linkedin
60,6000,,1363.0,7,linkedin
61,6100,0.09090909090909093,1132.0,7,linkedin
62,6200,0.2222222222222222,1996.0,7,linkedin
63,6300,0.2857142857142857,1996.0,7,linkedin
64,6400,0.0,825.0,7,linkedin
65,6500,0.2307692307692308,1996.0,7,linkedin
66,6600,0.2307692307692308,1747.0,7,linkedin
67,6700,0.4166666666666667,1843.0,7,linkedin
68,6800,,,7,linkedin
69,6900,,1536.0,7,linkedin
70,7000,0.2,1747.0,7,linkedin
71,7100,0.2,1843.0,7,linkedin
72,7200,0.08333333333333333,1996.0,7,linkedin
73,7300,,,7,linkedin
74,7400,,1363.0,7,linkedin
75,7500,0.24,1843.0,7,linkedin
76,7600,0.25,1536.0,7,linkedin
77,7700,0.2222222222222222,825.0,7,linkedin
78,7800,0.2222222222222222,1996.0,7,linkedin
79,7900,0.0,1747.0,7,linkedin
0,0,,1996.0,7,linkedin
1,100,,,7,linkedin
2,200,,1996.0,7,linkedin
3,300,0.9090909090909092,1996.0,7,linkedin
4,400,1.0,1996.0,7,linkedin
5,500,,,7,linkedin
6,600,,1996.0,7,linkedin
7,700,,,7,linkedin
8,800,,1996.0,7,linkedin
9,900,0.9411764705882352,1996.0,7,linkedin
10,1000,0.8181818181818182,1996.0,7,linkedin
11,1100,0.4444444444444444,1996.0,7,linkedin
12,1200,0.4,1996.0,7,linkedin
13,1300,0.18181818181818185,1843.0,7,linkedin
14,1400,,,7,linkedin
15,1500,,1996.0,7,linkedin
16,1600,0.14285714285714285,1747.0,7,linkedin
17,1700,0.16666666666666666,825.0,7,linkedin
18,1800,0.25,1363.0,7,linkedin
19,1900,0.125,1747.0,7,linkedin
20,2000,0.3,979.0,7,linkedin
21,2100,,,7,linkedin
22,2200,,1996.0,7,linkedin
23,2300,0.26666666666666666,1843.0,7,linkedin
24,2400,0.3,1747.0,7,linkedin
25,2500,0.16666666666666666,1996.0,7,linkedin
26,2600,0.1111111111111111,1363.0,7,linkedin
27,2700,,,7,linkedin
28,2800,,1843.0,7,linkedin
29,2900,0.05555555555555555,1996.0,7,linkedin
30,3000,0.2222222222222222,1996.0,7,linkedin
31,3100,0.09090909090909093,1843.0,7,linkedin
32,3200,,,7,linkedin
33,3300,,1996.0,7,linkedin
34,3400,0.2,825.0,7,linkedin
35,3500,0.2,1363.0,7,linkedin
36,3600,0.2727272727272727,1996.0,7,linkedin
37,3700,0.4166666666666667,1996.0,7,linkedin
38,3800,0.16666666666666666,1363.0,7,linkedin
39,3900,0.15384615384615385,825.0,7,linkedin
40,4000,0.2222222222222222,825.0,7,linkedin
41,4100,0.2222222222222222,825.0,7,linkedin
42,4200,0.1,825.0,7,linkedin
43,4300,0.2222222222222222,1363.0,7,linkedin
44,4400,0.2222222222222222,1536.0,7,linkedin
45,4500,0.3,1996.0,7,linkedin
46,4600,,,7,linkedin
47,4700,,1996.0,7,linkedin
48,4800,0.18181818181818185,1536.0,7,linkedin
49,4900,0.0,825.0,7,linkedin
50,5000,,,7,linkedin
51,5100,,1363.0,7,linkedin
52,5200,0.15384615384615385,1996.0,7,linkedin
53,5300,0.18181818181818185,1996.0,7,linkedin
54,5400,0.2,1363.0,7,linkedin
55,5500,0.2222222222222222,1996.0,7,linkedin
56,5600,0.2727272727272727,1996.0,7,linkedin
57,5700,0.3333333333333333,1996.0,7,linkedin
58,5800,0.3,1363.0,7,linkedin
59,5900,0.18181818181818185,1996.0,7,linkedin
60,6000,0.1111111111111111,1363.0,7,linkedin
61,6100,0.3,1996.0,7,linkedin
62,6200,0.3,1363.0,7,linkedin
63,6300,0.18181818181818185,1996.0,7,linkedin
64,6400,,,7,linkedin
65,6500,,1996.0,7,linkedin
66,6600,0.25,1536.0,7,linkedin
67,6700,0.4,1996.0,7,linkedin
68,6800,0.25,1996.0,7,linkedin
69,6900,0.08333333333333333,1843.0,7,linkedin
70,7000,,,7,linkedin
71,7100,,1996.0,7,linkedin
72,7200,0.18181818181818185,1132.0,7,linkedin
73,7300,0.25,1996.0,7,linkedin
74,7400,0.1111111111111111,1536.0,7,linkedin
75,7500,0.25,1996.0,7,linkedin
76,7600,0.2727272727272727,1996.0,7,linkedin
77,7700,,,7,linkedin
78,7800,,1843.0,7,linkedin
79,7900,0.09090909090909093,1132.0,7,linkedin
80,8000,0.3,1996.0,7,linkedin
0,0,,1996.0,7,linkedin
1,100,0.9333333333333332,1996.0,7,linkedin
2,200,1.0,1996.0,7,linkedin
3,300,1.0,1996.0,7,linkedin
4,400,,,7,linkedin
5,500,,1996.0,7,linkedin
6,600,0.9333333333333332,1996.0,7,linkedin
7,700,0.9230769230769232,1996.0,7,linkedin
8,800,,,7,linkedin
9,900,,1996.0,7,linkedin
10,1000,1.0,1996.0,7,linkedin
11,1100,0.7333333333333333,1996.0,7,linkedin
12,1200,0.4,1996.0,7,linkedin
13,1300,0.3636363636363637,1536.0,7,linkedin
14,1400,,,7,linkedin
15,1500,,1363.0,7,linkedin
16,1600,0.18181818181818185,1363.0,7,linkedin
17,1700,,,7,linkedin
18,1800,,1996.0,7,linkedin
19,1900,0.25,1996.0,7,linkedin
20,2000,0.4545454545454545,1132.0,7,linkedin
21,2100,0.16666666666666666,1747.0,7,linkedin
22,2200,0.3333333333333333,979.0,7,linkedin
23,2300,0.2222222222222222,1996.0,7,linkedin
24,2400,0.3636363636363637,1747.0,7,linkedin
25,2500,0.2,1747.0,7,linkedin
26,2600,,,7,linkedin
27,2700,,1747.0,7,linkedin
28,2800,0.2222222222222222,1996.0,7,linkedin
29,2900,0.3076923076923077,1996.0,7,linkedin
30,3000,0.15384615384615385,825.0,7,linkedin
31,3100,,,7,linkedin
32,3200,,1996.0,7,linkedin
33,3300,0.15384615384615385,1747.0,7,linkedin
34,3400,0.25,1843.0,7,linkedin
35,3500,,,7,linkedin
36,3600,,1996.0,7,linkedin
37,3700,0.16666666666666666,1843.0,7,linkedin
38,3800,0.16666666666666666,1996.0,7,linkedin
39,3900,,,7,linkedin
40,4000,,825.0,7,linkedin
41,4100,0.05555555555555555,1843.0,7,linkedin
42,4200,0.18181818181818185,1843.0,7,linkedin
43,4300,0.3,1747.0,7,linkedin
44,4400,0.2727272727272727,1843.0,7,linkedin
45,4500,0.0,1536.0,7,linkedin
46,4600,0.3636363636363637,1536.0,7,linkedin
47,4700,,,7,linkedin
48,4800,,1747.0,7,linkedin
49,4900,0.25,1363.0,7,linkedin
50,5000,0.0,1363.0,7,linkedin
51,5100,0.18181818181818185,1996.0,7,linkedin
52,5200,0.15384615384615385,1536.0,7,linkedin
53,5300,,,7,linkedin
54,5400,,1996.0,7,linkedin
55,5500,0.25,1363.0,7,linkedin
56,5600,0.3,1363.0,7,linkedin
57,5700,0.16666666666666666,1843.0,7,linkedin
58,5800,0.2727272727272727,1363.0,7,linkedin
59,5900,,,7,linkedin
60,6000,,1536.0,7,linkedin
61,6100,0.125,1363.0,7,linkedin
62,6200,0.2,1363.0,7,linkedin
63,6300,0.2307692307692308,1843.0,7,linkedin
64,6400,,,7,linkedin
65,6500,,1996.0,7,linkedin
66,6600,0.2857142857142857,1747.0,7,linkedin
67,6700,0.15384615384615385,1996.0,7,linkedin
68,6800,0.1111111111111111,825.0,7,linkedin
69,6900,0.1111111111111111,1363.0,7,linkedin
70,7000,,,7,linkedin
71,7100,,825.0,7,linkedin
72,7200,0.05882352941176471,1996.0,7,linkedin
73,7300,0.18181818181818185,825.0,7,linkedin
74,7400,,,7,linkedin
75,7500,,1536.0,7,linkedin
76,7600,0.2307692307692308,1363.0,7,linkedin
77,7700,0.0,1747.0,7,linkedin
78,7800,0.3333333333333333,1363.0,7,linkedin
79,7900,0.14285714285714285,1679.5,7,linkedin
0,0,,1996.0,7,linkedin
1,100,1.0,1996.0,7,linkedin
2,200,,,7,linkedin
3,300,,1996.0,7,linkedin
4,400,1.0,1996.0,7,linkedin
5,500,1.0,1996.0,7,linkedin
6,600,0.9,1996.0,7,linkedin
7,700,,,7,linkedin
8,800,,1996.0,7,linkedin
9,900,0.9230769230769232,1996.0,7,linkedin
10,1000,,,7,linkedin
11,1100,,1996.0,7,linkedin
12,1200,0.6153846153846154,1996.0,7,linkedin
13,1300,0.3333333333333333,1996.0,7,linkedin
14,1400,0.43333333333333335,1996.0,7,linkedin
15,1500,0.2692307692307692,1363.0,7,linkedin
16,1600,0.0,825.0,7,linkedin
17,1700,0.125,1996.0,7,linkedin
18,1800,0.1,1996.0,7,linkedin
19,1900,0.3333333333333333,1363.0,7,linkedin
20,2000,,,7,linkedin
21,2100,,1132.0,7,linkedin
22,2200,0.4444444444444444,1843.0,7,linkedin
23,2300,0.09090909090909093,1363.0,7,linkedin
24,2400,0.1,1536.0,7,linkedin
25,2500,,,7,linkedin
26,2600,,1363.0,7,linkedin
27,2700,0.2307692307692308,825.0,7,linkedin
28,2800,0.25,1996.0,7,linkedin
29,2900,0.16666666666666666,1996.0,7,linkedin
30,3000,,,7,linkedin
31,3100,,825.0,7,linkedin
32,3200,,,7,linkedin
33,3300,,1747.0,7,linkedin
34,3400,0.2857142857142857,825.0,7,linkedin
35,3500,0.21428571428571427,1996.0,7,linkedin
36,3600,0.2727272727272727,1996.0,7,linkedin
37,3700,0.25,1996.0,7,linkedin
38,3800,0.2222222222222222,1363.0,7,linkedin
39,3900,0.1111111111111111,1843.0,7,linkedin
40,4000,,,7,linkedin
41,4100,,1536.0,7,linkedin
42,4200,,,7,linkedin
43,4300,,1996.0,7,linkedin
44,4400,0.15384615384615385,1996.0,7,linkedin
45,4500,0.2,1996.0,7,linkedin
46,4600,0.0,1996.0,7,linkedin
47,4700,0.4615384615384616,1996.0,7,linkedin
48,4800,,,7,linkedin
49,4900,,1871.5,7,linkedin
50,5000,0.1935483870967742,1536.0,7,linkedin
51,5100,,,7,linkedin
52,5200,,1996.0,7,linkedin
53,5300,0.18181818181818185,825.0,7,linkedin
54,5400,0.0,1996.0,7,linkedin
55,5500,0.2,1747.0,7,linkedin
56,5600,0.2,1996.0,7,linkedin
57,5700,0.2222222222222222,1843.0,7,linkedin
58,5800,0.2727272727272727,1536.0,7,linkedin
59,5900,0.0,1996.0,7,linkedin
60,6000,0.3333333333333333,1747.0,7,linkedin
61,6100,0.125,1996.0,7,linkedin
62,6200,0.18181818181818185,1996.0,7,linkedin
63,6300,0.16666666666666666,1747.0,7,linkedin
64,6400,0.2727272727272727,1363.0,7,linkedin
65,6500,,,7,linkedin
66,6600,,1132.0,7,linkedin
67,6700,0.25,1747.0,7,linkedin
68,6800,0.2,825.0,7,linkedin
69,6900,0.3,1843.0,7,linkedin
70,7000,0.0,1363.0,7,linkedin
71,7100,0.3,825.0,7,linkedin
72,7200,0.08333333333333333,1536.0,7,linkedin
73,7300,0.2,1996.0,7,linkedin
74,7400,0.2727272727272727,1996.0,7,linkedin
75,7500,0.25,1996.0,7,linkedin
76,7600,0.18181818181818185,1996.0,7,linkedin
77,7700,0.0,1363.0,7,linkedin
78,7800,0.3,1363.0,7,linkedin
79,7900,0.3,1747.0,7,linkedin
80,8000,0.1,1536.0,7,linkedin
0,0,,1996.0,7,linkedin
1,100,0.9166666666666666,1996.0,7,linkedin
2,200,1.0,1996.0,7,linkedin
3,300,,,7,linkedin
4,400,,1996.0,7,linkedin
5,500,0.9473684210526316,1996.0,7,linkedin
6,600,,,7,linkedin
7,700,,1996.0,7,linkedin
8,800,1.0,1996.0,7,linkedin
9,900,1.0,1996.0,7,linkedin
10,1000,,,7,linkedin
11,1100,,1996.0,7,linkedin
12,1200,0.75,1996.0,7,linkedin
13,1300,0.35714285714285715,1996.0,7,linkedin
14,1400,,,7,linkedin
15,1500,,825.0,7,linkedin
16,1600,0.19047619047619047,1132.0,7,linkedin
17,1700,0.4,1996.0,7,linkedin
18,1800,0.3333333333333333,1996.0,7,linkedin
19,1900,0.2,1747.0,7,linkedin
20,2000,0.3,1747.0,7,linkedin
21,2100,0.2,1747.0,7,linkedin
22,2200,0.09090909090909093,1996.0,7,linkedin
23,2300,,,7,linkedin
24,2400,,1536.0,7,linkedin
25,2500,0.09090909090909093,1363.0,7,linkedin
26,2600,,,7,linkedin
27,2700,,1996.0,7,linkedin
28,2800,0.2307692307692308,1996.0,7,linkedin
29,2900,0.2,1843.0,7,linkedin
30,3000,0.25,1536.0,7,linkedin
31,3100,0.1111111111111111,1747.0,7,linkedin
32,3200,0.3333333333333333,1996.0,7,linkedin
33,3300,0.3,1996.0,7,linkedin
34,3400,0.25,1536.0,7,linkedin
35,3500,,,7,linkedin
36,3600,,1996.0,7,linkedin
37,3700,,,7,linkedin
38,3800,,1363.0,7,linkedin
39,3900,0.15384615384615385,1747.0,7,linkedin
40,4000,0.1724137931034483,1747.0,7,linkedin
41,4100,,,7,linkedin
42,4200,,1996.0,7,linkedin
43,4300,0.18181818181818185,1747.0,7,linkedin
44,4400,0.2727272727272727,1996.0,7,linkedin
45,4500,0.1111111111111111,1363.0,7,linkedin
46,4600,0.2727272727272727,1996.0,7,linkedin
47,4700,,,7,linkedin
48,4800,,1996.0,7,linkedin
49,4900,0.25,1996.0,7,linkedin
50,5000,0.4166666666666667,1996.0,7,linkedin
51,5100,0.1,1996.0,7,linkedin
52,5200,0.1,1536.0,7,linkedin
53,5300,0.3,1363.0,7,linkedin
54,5400,,,7,linkedin
55,5500,,1641.5,7,linkedin
56,5600,,,7,linkedin
57,5700,,1843.0,7,linkedin
58,5800,0.3076923076923077,1843.0,7,linkedin
59,5900,0.1,1132.0,7,linkedin
60,6000,0.4166666666666667,825.0,7,linkedin
61,6100,0.2,1747.0,7,linkedin
62,6200,0.15384615384615385,1996.0,7,linkedin
63,6300,0.3,1996.0,7,linkedin
64,6400,0.2727272727272727,1996.0,7,linkedin
65,6500,,,7,linkedin
66,6600,,825.0,7,linkedin
67,6700,0.09090909090909093,1132.0,7,linkedin
68,6800,0.1875,1363.0,7,linkedin
69,6900,0.3,825.0,7,linkedin
70,7000,0.2222222222222222,1996.0,7,linkedin
71,7100,,,7,linkedin
72,7200,,1996.0,7,linkedin
73,7300,0.2307692307692308,1996.0,7,linkedin
74,7400,0.09090909090909093,1747.0,7,linkedin
75,7500,,,7,linkedin
76,7600,,1996.0,7,linkedin
77,7700,0.2,1996.0,7,linkedin
78,7800,0.3333333333333333,1996.0,7,linkedin
79,7900,,,7,linkedin
80,8000,,1410.5,7,linkedin
0,0,,1996.0,7,linkedin
1,100,0.9523809523809524,1996.0,7,linkedin
2,200,1.0,1996.0,7,linkedin
3,300,1.0,1996.0,7,linkedin
4,400,1.0,1996.0,7,linkedin
5,500,,,7,linkedin
6,600,,1996.0,7,linkedin
7,700,1.0,1996.0,7,linkedin
8,800,1.0,1996.0,7,linkedin
9,900,,,7,linkedin
10,1000,,1996.0,7,linkedin
11,1100,0.6470588235294118,1536.0,7,linkedin
12,1200,0.2857142857142857,1363.0,7,linkedin
13,1300,,,7,linkedin
14,1400,,1363.0,7,linkedin
15,1500,0.3636363636363637,1996.0,7,linkedin
16,1600,0.2307692307692308,1996.0,7,linkedin
17,1700,0.2222222222222222,1536.0,7,linkedin
18,1800,0.07692307692307693,979.0,7,linkedin
19,1900,0.2727272727272727,1536.0,7,linkedin
20,2000,,,7,linkedin
21,2100,,1996.0,7,linkedin
22,2200,0.17647058823529413,1996.0,7,linkedin
23,2300,0.2,1536.0,7,linkedin
24,2400,0.1111111111111111,1996.0,7,linkedin
25,2500,0.25,1843.0,7,linkedin
26,2600,0.3,1363.0,7,linkedin
27,2700,0.4444444444444444,1996.0,7,linkedin
28,2800,0.08333333333333333,1536.0,7,linkedin
29,2900,0.2222222222222222,1996.0,7,linkedin
30,3000,0.18181818181818185,1996.0,7,linkedin
31,3100,,,7,linkedin
32,3200,,1996.0,7,linkedin
33,3300,0.29411764705882354,1747.0,7,linkedin
34,3400,0.1111111111111111,1996.0,7,linkedin
35,3500,,,7,linkedin
36,3600,,1996.0,7,linkedin
37,3700,0.38461538461538464,1996.0,7,linkedin
38,3800,0.2727272727272727,1996.0,7,linkedin
39,3900,0.0,1536.0,7,linkedin
40,4000,0.2727272727272727,825.0,7,linkedin
41,4100,0.2,1747.0,7,linkedin
42,4200,0.2222222222222222,1996.0,7,linkedin
43,4300,0.26666666666666666,1843.0,7,linkedin
44,4400,0.3333333333333333,825.0,7,linkedin
45,4500,0.3,1996.0,7,linkedin
46,4600,,,7,linkedin
47,4700,,1996.0,7,linkedin
48,4800,0.3,1363.0,7,linkedin
49,4900,0.2307692307692308,1132.0,7,linkedin
50,5000,0.1111111111111111,825.0,7,linkedin
51,5100,0.5454545454545454,1996.0,7,linkedin
52,5200,0.2727272727272727,1996.0,7,linkedin
53,5300,0.1111111111111111,1747.0,7,linkedin
54,5400,0.18181818181818185,825.0,7,linkedin
55,5500,0.18181818181818185,1747.0,7,linkedin
56,5600,0.09090909090909093,1747.0,7,linkedin
57,5700,0.2222222222222222,1536.0,7,linkedin
58,5800,0.2,1536.0,7,linkedin
59,5900,,,7,linkedin
60,6000,,979.0,7,linkedin
61,6100,0.2,1536.0,7,linkedin
62,6200,0.15384615384615385,1996.0,7,linkedin
63,6300,0.1111111111111111,1996.0,7,linkedin
64,6400,,,7,linkedin
65,6500,,1996.0,7,linkedin
66,6600,0.25,1536.0,7,linkedin
67,6700,0.2307692307692308,1843.0,7,linkedin
68,6800,0.125,1536.0,7,linkedin
69,6900,0.09090909090909093,1996.0,7,linkedin
70,7000,0.1,1747.0,7,linkedin
71,7100,0.3636363636363637,825.0,7,linkedin
72,7200,0.1111111111111111,1996.0,7,linkedin
73,7300,0.1111111111111111,1843.0,7,linkedin
74,7400,0.3636363636363637,1996.0,7,linkedin
75,7500,0.2307692307692308,825.0,7,linkedin
76,7600,0.3333333333333333,1996.0,7,linkedin
77,7700,0.1,1363.0,7,linkedin
78,7800,,,7,linkedin
79,7900,,1180.5,7,linkedin
0,0,,1996.0,7,linkedin
1,100,0.9333333333333332,1996.0,7,linkedin
2,200,,,7,linkedin
3,300,,1996.0,7,linkedin
4,400,,,7,linkedin
5,500,,1996.0,7,linkedin
6,600,1.0,1996.0,7,linkedin
7,700,0.9375,1996.0,7,linkedin
8,800,,,7,linkedin
9,900,,1996.0,7,linkedin
10,1000,,,7,linkedin
11,1100,,1843.0,7,linkedin
12,1200,0.9375,1996.0,7,linkedin
13,1300,0.5555555555555556,1996.0,7,linkedin
14,1400,0.5,1536.0,7,linkedin
15,1500,0.4444444444444444,1996.0,7,linkedin
16,1600,0.3333333333333333,1747.0,7,linkedin
17,1700,0.0,1363.0,7,linkedin
18,1800,0.2307692307692308,1363.0,7,linkedin
19,1900,0.09090909090909093,1536.0,7,linkedin
20,2000,0.2,1363.0,7,linkedin
21,2100,0.16666666666666666,825.0,7,linkedin
22,2200,0.2,1996.0,7,linkedin
23,2300,,,7,linkedin
24,2400,,979.0,7,linkedin
25,2500,0.2727272727272727,1996.0,7,linkedin
26,2600,0.3333333333333333,1747.0,7,linkedin
27,2700,0.2727272727272727,1747.0,7,linkedin
28,2800,0.25,1996.0,7,linkedin
29,2900,,,7,linkedin
30,3000,,1996.0,7,linkedin
31,3100,0.21428571428571427,825.0,7,linkedin
32,3200,0.125,979.0,7,linkedin
33,3300,0.3333333333333333,1996.0,7,linkedin
34,3400,0.25,1996.0,7,linkedin
35,3500,0.1111111111111111,1747.0,7,linkedin
36,3600,,,7,linkedin
37,3700,,1363.0,7,linkedin
38,3800,0.21428571428571427,1747.0,7,linkedin
39,3900,0.1,1363.0,7,linkedin
40,4000,0.2727272727272727,1536.0,7,linkedin
41,4100,0.2727272727272727,825.0,7,linkedin
42,4200,0.2,1747.0,7,linkedin
43,4300,,,7,linkedin
44,4400,,,7,linkedin
45,4500,,,7,linkedin
46,4600,,,7,linkedin
47,4700,,,7,linkedin
48,4800,,,7,linkedin
49,4900,,1747.0,7,linkedin
50,5000,,,7,linkedin
51,5100,,1996.0,7,linkedin
52,5200,0.2,1996.0,7,linkedin
53,5300,,,7,linkedin
54,5400,,1996.0,7,linkedin
55,5500,0.2222222222222222,1996.0,7,linkedin
56,5600,0.7272727272727273,1996.0,7,linkedin
57,5700,0.4615384615384616,825.0,7,linkedin
58,5800,0.18181818181818185,979.0,7,linkedin
59,5900,,,7,linkedin
60,6000,,1996.0,7,linkedin
61,6100,1.0,1996.0,7,linkedin
62,6200,0.9,825.0,7,linkedin
63,6300,,,7,linkedin
64,6400,,1843.0,7,linkedin
65,6500,0.1,1363.0,7,linkedin
66,6600,0.1111111111111111,1747.0,7,linkedin
67,6700,0.2,1996.0,7,linkedin
68,6800,,,7,linkedin
69,6900,,1536.0,7,linkedin
70,7000,0.16666666666666666,1363.0,7,linkedin
71,7100,0.1111111111111111,1536.0,7,linkedin
72,7200,,,7,linkedin
73,7300,,1996.0,7,linkedin
74,7400,0.2307692307692308,1747.0,7,linkedin
75,7500,0.0,1996.0,7,linkedin
76,7600,0.3076923076923077,1996.0,7,linkedin
77,7700,0.08333333333333333,1747.0,7,linkedin
78,7800,0.18181818181818185,1363.0,7,linkedin
79,7900,,,7,linkedin
80,8000,,1996.0,7,linkedin
0,0,,1996.0,7,linkedin
1,100,0.9333333333333332,1996.0,7,linkedin
2,200,0.8666666666666667,1996.0,7,linkedin
3,300,0.9,1996.0,7,linkedin
4,400,,,7,linkedin
5,500,,1996.0,7,linkedin
6,600,,,7,linkedin
7,700,,1996.0,7,linkedin
8,800,,,7,linkedin
9,900,,1996.0,7,linkedin
10,1000,,,7,linkedin
11,1100,,1996.0,7,linkedin
12,1200,0.6428571428571429,1996.0,7,linkedin
13,1300,0.5555555555555556,1363.0,7,linkedin
14,1400,0.21875,1996.0,7,linkedin
15,1500,,,7,linkedin
16,1600,,1843.0,7,linkedin
17,1700,0.2727272727272727,1996.0,7,linkedin
18,1800,,,7,linkedin
19,1900,,1747.0,7,linkedin
20,2000,0.2,1536.0,7,linkedin
21,2100,0.2727272727272727,1996.0,7,linkedin
22,2200,0.1111111111111111,1536.0,7,linkedin
23,2300,0.3333333333333333,1996.0,7,linkedin
24,2400,,,7,linkedin
25,2500,,1996.0,7,linkedin
26,2600,0.2307692307692308,1996.0,7,linkedin
27,2700,0.16666666666666666,1996.0,7,linkedin
28,2800,,,7,linkedin
29,2900,,825.0,7,linkedin
30,3000,0.1176470588235294,1536.0,7,linkedin
31,3100,0.25,1747.0,7,linkedin
32,3200,0.2727272727272727,1996.0,7,linkedin
33,3300,0.3,1996.0,7,linkedin
34,3400,0.3333333333333333,825.0,7,linkedin
35,3500,0.09090909090909093,825.0,7,linkedin
36,3600,,,7,linkedin
37,3700,,1919.5,7,linkedin
38,3800,,,7,linkedin
39,3900,,,7,linkedin
40,4000,,825.0,7,linkedin
41,4100,0.09523809523809523,1747.0,7,linkedin
42,4200,0.1,1996.0,7,linkedin
43,4300,0.2222222222222222,1536.0,7,linkedin
44,4400,0.4444444444444444,1363.0,7,linkedin
45,4500,0.25,1996.0,7,linkedin
46,4600,0.4166666666666667,825.0,7,linkedin
47,4700,0.5,1996.0,7,linkedin
48,4800,,,7,linkedin
49,4900,,1747.0,7,linkedin
50,5000,0.35714285714285715,1363.0,7,linkedin
51,5100,0.3333333333333333,825.0,7,linkedin
52,5200,0.21428571428571427,1996.0,7,linkedin
53,5300,,,7,linkedin
54,5400,,1363.0,7,linkedin
55,5500,0.2307692307692308,1996.0,7,linkedin
56,5600,0.15384615384615385,1996.0,7,linkedin
57,5700,0.1,979.0,7,linkedin
58,5800,0.3333333333333333,1363.0,7,linkedin
59,5900,0.3,1747.0,7,linkedin
60,6000,0.25,1747.0,7,linkedin
61,6100,0.3636363636363637,1996.0,7,linkedin
62,6200,,,7,linkedin
63,6300,,1996.0,7,linkedin
64,6400,0.2727272727272727,979.0,7,linkedin
65,6500,0.16666666666666666,1747.0,7,linkedin
66,6600,0.2307692307692308,1996.0,7,linkedin
67,6700,,,7,linkedin
68,6800,,1363.0,7,linkedin
69,6900,0.16666666666666666,1363.0,7,linkedin
70,7000,0.18181818181818185,1996.0,7,linkedin
71,7100,0.1875,979.0,7,linkedin
72,7200,0.2222222222222222,1132.0,7,linkedin
73,7300,0.1,1996.0,7,linkedin
74,7400,,,7,linkedin
75,7500,,1996.0,7,linkedin
76,7600,0.25,825.0,7,linkedin
77,7700,0.2222222222222222,1363.0,7,linkedin
78,7800,0.3076923076923077,1996.0,7,linkedin
79,7900,0.07692307692307693,1996.0,7,linkedin
0,0,,1996.0,7,linkedin
1,100,1.0,1996.0,7,linkedin
2,200,1.0,1996.0,7,linkedin
3,300,1.0,1996.0,7,linkedin
4,400,,,7,linkedin
5,500,,1996.0,7,linkedin
6,600,0.9285714285714286,1996.0,7,linkedin
7,700,0.9166666666666666,1996.0,7,linkedin
8,800,,,7,linkedin
9,900,,1996.0,7,linkedin
10,1000,0.9285714285714286,1996.0,7,linkedin
11,1100,1.0,1996.0,7,linkedin
12,1200,0.5833333333333334,1996.0,7,linkedin
13,1300,0.25,1996.0,7,linkedin
14,1400,0.3076923076923077,1843.0,7,linkedin
15,1500,,,7,linkedin
16,1600,,1996.0,7,linkedin
17,1700,0.2307692307692308,1132.0,7,linkedin
18,1800,0.15384615384615385,825.0,7,linkedin
19,1900,0.25,1747.0,7,linkedin
20,2000,0.25,1996.0,7,linkedin
21,2100,0.16666666666666666,1747.0,7,linkedin
22,2200,0.1111111111111111,1996.0,7,linkedin
23,2300,,,7,linkedin
24,2400,,1363.0,7,linkedin
25,2500,0.18181818181818185,1536.0,7,linkedin
26,2600,0.2727272727272727,1996.0,7,linkedin
27,2700,0.3333333333333333,1996.0,7,linkedin
28,2800,0.1,1996.0,7,linkedin
29,2900,0.18181818181818185,1996.0,7,linkedin
30,3000,0.3,1747.0,7,linkedin
31,3100,0.09090909090909093,1747.0,7,linkedin
32,3200,0.2222222222222222,1996.0,7,linkedin
33,3300,0.25,1363.0,7,linkedin
34,3400,0.2727272727272727,1363.0,7,linkedin
35,3500,0.125,825.0,7,linkedin
36,3600,0.2,1536.0,7,linkedin
37,3700,0.25,1747.0,7,linkedin
38,3800,0.4444444444444444,1132.0,7,linkedin
39,3900,0.18181818181818185,1996.0,7,linkedin
40,4000,0.1,1747.0,7,linkedin
41,4100,0.18181818181818185,1536.0,7,linkedin
42,4200,0.2307692307692308,979.0,7,linkedin
43,4300,,,7,linkedin
44,4400,,1363.0,7,linkedin
45,4500,0.18181818181818185,1536.0,7,linkedin
46,4600,,,7,linkedin
47,4700,,,7,linkedin
48,4800,,,7,linkedin
49,4900,,,7,linkedin
50,5000,,,7,linkedin
51,5100,,,7,linkedin
52,5200,,,7,linkedin
53,5300,,,7,linkedin
54,5400,,,7,linkedin
55,5500,,,7,linkedin
56,5600,,,7,linkedin
57,5700,,,7,linkedin
58,5800,,,7,linkedin
59,5900,,,7,linkedin
60,6000,,,7,linkedin
61,6100,,,7,linkedin
62,6200,,,7,linkedin
63,6300,,,7,linkedin
64,6400,,,7,linkedin
65,6500,,,7,linkedin
66,6600,,,7,linkedin
67,6700,,1996.0,7,linkedin
68,6800,0.07981220657276995,1747.0,7,linkedin
69,6900,0.25,1747.0,7,linkedin
70,7000,0.13333333333333333,1363.0,7,linkedin
71,7100,0.18181818181818185,1996.0,7,linkedin
72,7200,,,7,linkedin
73,7300,,1996.0,7,linkedin
74,7400,0.09090909090909093,1996.0,7,linkedin
75,7500,0.2,825.0,7,linkedin
76,7600,0.2307692307692308,1132.0,7,linkedin
